TM;Tryggingamiðstöðin;insurance;
Date;Bid;Ask;Opening price;High price;Low price;Closing price;Average price;Total volume;Turnover;Trades;
2020-09-22;34,90;35,35;34,95;35,00;34,95;35,00;34,975;1250000;43687500;3;
2020-09-21;34,50;34,95;34,80;34,90;34,80;34,90;34,829;2733571;94978880,8;11;
2020-09-18;35,25;35,65;35,70;35,70;35,30;35,30;35,488;2000000;70975000;3;
2020-09-17;35,70;35,90;34,95;36,20;34,95;35,80;35,778;6066056;217032977,2;12;
2020-09-16;34,95;35,40;35,00;35,40;35,00;35,00;35,002;1012500;35439740;4;
2020-09-15;34,95;35,40;35,05;35,10;35,05;35,10;35,051;1020000;35752000;2;
2020-09-14;34,95;35,40;35,35;35,35;35,30;35,30;35,325;1000000;35325000;2;
2020-09-11;35,35;35,80;35,50;35,85;35,50;35,85;35,84;100000;3583950;2;
2020-09-10;35,50;35,85;35,40;35,85;35,40;35,85;35,549;1610000;57233500;5;
2020-09-09;34,95;35,40;35,00;35,40;34,95;35,40;35,004;3091697;108221577,8;9;
2020-09-08;;35,85;35,45;35,45;35,35;35,35;35,40;1000000;35400000;3;
2020-09-07;35,65;35,85;35,65;35,65;35,65;35,65;35,65;22500;802125;1;
2020-09-04;35,45;35,80;35,75;36,05;35,45;35,45;35,86;6707668;240538301,2;8;
2020-09-03;35,00;36,05;35,50;35,95;35,20;35,55;35,538;8085940;287361564;21;
2020-09-02;35,50;35,85;35,60;35,70;35,50;35,50;35,647;1022500;36448750;3;
2020-09-01;35,00;35,45;;;;35,40;;;;0;
2020-08-31;35,00;35,40;35,30;35,40;35,10;35,40;35,205;1025660;36107904;4;
2020-08-28;35,30;35,50;35,25;35,50;35,25;35,30;35,438;5456484;193363885,2;5;
2020-08-27;35,00;35,40;35,15;35,27;35,15;35,15;35,196;7800000;274530000;6;
2020-08-26;34,20;34,65;34,55;34,55;34,425;34,55;34,467;1511577;52099985,35;3;
2020-08-25;34,55;34,75;34,15;34,55;34,15;34,55;34,425;2000000;68850000;3;
2020-08-24;34,45;34,90;34,80;34,80;34,75;34,75;34,775;1000000;34775000;2;
2020-08-21;34,75;35,20;35,20;35,20;35,20;35,20;35,20;600000;21120000;2;
2020-08-20;34,40;34,90;;;;34,80;;;;0;
2020-08-19;34,50;34,90;34,80;34,80;34,80;34,80;34,80;1500000;52200000;2;
2020-08-18;34,50;35,00;34,80;34,80;34,80;34,80;34,80;3200;111360;1;
2020-08-17;34,40;34,80;34,75;34,75;34,55;34,60;34,665;1000000;34665000;3;
2020-08-14;34,75;35,25;35,50;35,55;35,35;35,35;35,416;1005400;35606820;4;
2020-08-13;35,60;35,95;35,80;35,80;35,80;35,80;35,80;5530000;197624000;6;
2020-08-12;35,30;35,70;35,60;35,85;35,60;35,85;35,614;530100;18879085;2;
2020-08-11;35,20;35,60;34,55;35,90;34,30;35,60;35,049;6509100;228139405;11;
2020-08-10;34,05;34,45;33,70;34,20;33,70;34,20;33,897;1942000;65828000;4;
2020-08-07;33,20;33,60;34,35;34,35;33,55;33,55;33,876;3900000;132115000;7;
2020-08-06;34,40;34,80;34,60;34,70;34,40;34,40;34,463;4010406;138209001,4;6;
2020-08-05;33,95;34,15;34,15;34,15;33,95;33,95;34,142;2089000;71321550;5;
2020-08-04;33,80;34,15;33,40;33,85;33,40;33,85;33,475;3000000;100425000;4;
2020-07-31;32,90;33,35;32,60;33,40;32,60;33,40;32,93;2501100;82361740;6;
2020-07-30;32,05;32,45;32,90;32,90;32,20;32,20;32,667;1500000;49000000;3;
2020-07-29;33,05;33,40;33,55;33,55;32,70;33,40;33,011;5140036;169677202,4;11;
2020-07-28;33,55;34,05;34,65;34,65;33,90;33,90;34,318;1520000;52163000;5;
2020-07-27;34,15;34,65;;;;34,80;;;;0;
2020-07-24;34,15;34,65;;;;34,80;;;;0;
2020-07-23;34,50;34,90;34,60;34,90;34,60;34,80;34,667;4500000;156000000;8;
2020-07-22;33,40;33,90;;;;33,90;;;;0;
2020-07-21;33,40;33,90;33,40;33,90;33,40;33,90;33,433;46038;1539169,2;3;
2020-07-20;33,40;33,85;33,90;33,90;33,55;33,55;33,558;1022100;34299190;2;
2020-07-17;33,40;33,90;33,55;33,55;33,55;33,55;33,55;500000;16775000;1;
2020-07-16;32,95;33,40;33,40;33,40;33,40;33,40;33,40;750;25050;1;
2020-07-15;32,95;33,30;33,30;33,30;33,30;33,30;33,30;80600;2683980;1;
2020-07-14;32,95;33,30;33,20;33,20;33,20;33,20;33,20;500000;16600000;1;
2020-07-13;33,20;33,70;33,70;33,70;33,45;33,45;33,50;1005000;33667625;3;
2020-07-10;33,20;33,65;;;;33,50;;;;0;
2020-07-09;33,15;33,65;33,70;33,70;33,50;33,50;33,50;1000230;33507751;3;
2020-07-08;33,50;34,00;33,65;33,70;33,65;33,70;33,651;1020000;34324000;4;
2020-07-07;33,15;33,65;33,40;33,40;33,25;33,25;33,257;52400;1742660;2;
2020-07-06;33,25;33,75;;;;33,50;;;;0;
2020-07-03;33,35;33,80;33,40;33,50;33,40;33,50;33,407;119700;3998850;3;
2020-07-02;33,40;33,85;33,90;33,90;33,45;33,45;33,626;36992;1243903,8;2;
2020-07-01;;34,25;33,80;33,80;33,75;33,75;33,775;4128100;140674375;4;
2020-06-30;33,95;34,40;34,40;34,40;34,00;34,175;34,175;7304246;249622607,05;11;
2020-06-29;34,00;34,40;;;;34,30;;;;0;
2020-06-26;34,30;34,60;34,65;34,65;34,30;34,30;34,622;2509509;86401158,7;4;
