SIMINN;Síminn;telecom;
Date;Bid;Ask;Opening price;High price;Low price;Closing price;Average price;Total volume;Turnover;Trades;
2018-07-06;4,24;4,29;4,265;4,265;4,265;4,265;4,265;5500001;23457504,24;2;
2018-07-05;4,24;4,29;4,26;4,26;4,26;4,26;4,26;16018294;68237932,44;5;
2018-07-04;4,25;4,29;4,27;4,27;4,24;4,24;4,269;5138387;21936760,88;2;
2018-07-03;4,27;4,33;4,30;4,30;4,30;4,30;4,30;10300000;44290000;3;
2018-07-02;4,30;4,36;4,36;4,36;4,33;4,33;4,355;4868680;21202844,8;2;
2018-06-29;4,32;4,36;4,335;4,36;4,335;4,36;4,337;17489823;75879231,5;4;
2018-06-28;4,30;4,36;4,35;4,35;4,30;4,34;4,346;11245000;48873500;4;
2018-06-27;4,35;4,41;4,385;4,385;4,36;4,36;4,381;119500;523570;2;
2018-06-26;4,36;4,40;4,43;4,43;4,39;4,39;4,406;20781131;91556930,33;7;
2018-06-25;4,40;4,46;;;;4,44;;185000;819550;1;
2018-06-22;4,41;4,46;4,445;4,445;4,44;4,44;4,443;12500000;55537500;2;
2018-06-21;4,43;4,47;4,50;4,50;4,45;4,47;4,476;28025000;125446750;6;
2018-06-20;4,48;4,51;4,50;4,52;4,48;4,51;4,508;12829445;57834021,6;6;
2018-06-19;4,48;4,52;4,51;4,51;4,48;4,50;4,503;22580645;101686289,6;3;
2018-06-18;4,48;4,54;4,50;4,515;4,49;4,515;4,498;11910000;53572650;3;
2018-06-15;4,48;4,54;4,55;4,55;4,50;4,50;4,539;29610121;134394443,29;7;
2018-06-14;4,47;4,52;4,51;4,53;4,47;4,47;4,511;44289630;199788996,1;10;
2018-06-13;4,45;4,50;4,44;4,48;4,42;4,48;4,454;32526398;144772863,84;11;
2018-06-12;4,38;4,44;4,36;4,44;4,36;4,44;4,416;17226542;76065936,41;6;
2018-06-11;4,36;4,40;4,40;4,40;4,36;4,36;4,396;24397317;107223653,33;10;
2018-06-08;4,40;4,46;;;;4,40;;;;0;
2018-06-07;4,40;4,46;4,46;4,46;4,40;4,40;4,41;9605966;42361310,56;4;
2018-06-06;4,40;4,45;4,40;4,40;4,40;4,40;4,40;866242;3811464,8;3;
2018-06-05;4,41;4,46;4,40;4,45;4,40;4,43;4,432;20681500;91649475;5;
